"","group","median_BaromP","mean_BaromP","min_BaromP","max_BaromP","first_Qu_BaromP","third_Qu_BaromP","count","first_time","median_time","median_time_UTC","IBI_sec"
"57",57,1022.246582,1022.24191955261,1021.904785,1022.610352,1022.172363,1022.314758,3000,1579895678.36162,1579895828.71055,2020-01-25 00:57:08,3604.76355004311
"58",58,1022.398682,1022.40145780589,1022.13208,1022.632812,1022.349854,1022.456848,3000,1579899283.40161,1579899433.75056,2020-01-25 01:57:13,3605.03999090195
"59",59,1022.138672,1022.13082726071,1021.728027,1022.483643,1022.054932,1022.212402,3000,1579902888.64896,1579903038.69983,2020-01-25 02:57:18,3605.24735307693
"60",60,1021.521484,1021.48180575478,1020.809326,1021.894287,1021.381348,1021.62207,3000,1579906492.70401,1579906643.4504,2020-01-25 03:57:23,3604.05504393578
"61",61,1022.043335,1022.01220596816,1021.355225,1022.442383,1021.900757,1022.149902,3000,1579910098.74625,1579910248.5984,2020-01-25 04:57:28,3606.04223918915
"62",62,1022.293701,1022.23847659054,1021.47168,1022.751709,1022.093262,1022.42157,3000,1579913703.69986,1579913853.46127,2020-01-25 05:57:33,3604.95361089706
"63",63,1023.679688,1023.67858061245,1023.441162,1023.910889,1023.622314,1023.733398,3000,1579917308.24735,1579917458.50128,2020-01-25 06:57:38,3604.54749798775
"64",64,1023.981934,1023.98641588442,1023.717529,1024.283203,1023.905273,1024.063232,3000,1579920913.00225,1579921063.35119,2020-01-25 07:57:43,3604.75489902496
"65",65,1023.983398,1023.98165569501,1023.632568,1024.336426,1023.909424,1024.059326,3000,1579924518.24961,1579924668.69794,2020-01-25 08:57:48,3605.24735307693
"66",66,1023.810913,1023.81518350436,1023.481201,1024.116455,1023.73291,1023.891846,3000,1579928122.39968,1579928273.05105,2020-01-25 09:57:53,3604.1500749588
"67",67,1024.21167,1024.21340856627,1023.9375,1024.524658,1024.139648,1024.288147,3000,1579931728.25186,1579931878.60079,2020-01-25 10:57:58,3605.85217785835
"68",68,1024.069824,1024.07128791937,1023.759277,1024.408691,1024.002686,1024.139893,3000,1579935333.49921,1579935483.64943,2020-01-25 11:58:03,3605.24735307693
"69",69,1024.359619,1024.35108688822,1023.992676,1024.64624,1024.280273,1024.428223,3000,1579938938.25407,1579939088.80176,2020-01-25 12:58:08,3604.75485897064
"70",70,1024.359131,1024.35287908303,1024.031982,1024.641113,1024.285156,1024.421265,3000,1579942543.20768,1579942693.85905,2020-01-25 13:58:13,3604.95361113548
"71",71,1023.992188,1023.98447371491,1023.650146,1024.531738,1023.902344,1024.067139,3000,1579946148.25632,1579946298.31151,2020-01-25 14:58:18,3605.04864096642
"72",72,1023.970215,1023.97393641173,1023.648682,1024.310303,1023.903809,1024.043457,3000,1579949753.01118,1579949903.2608,2020-01-25 15:58:23,3604.75485897064
"73",73,1024.1604,1024.16154920067,1023.83252,1024.714355,1024.094971,1024.230957,3000,1579953357.75743,1579953508.01138,2020-01-25 16:58:28,3604.74624991417
"74",74,1023.642334,1023.62372192189,1023.0896,1024.126221,1023.541748,1023.734375,3000,1579956962.51233,1579957112.86127,2020-01-25 17:58:32,3604.75489902496
"75",75,1023.895264,1023.82490805228,1023.010986,1024.2854,1023.70056175,1024.019104,3000,1579960567.16351,1579960717.7112,2020-01-25 18:58:37,3604.65117907524
"76",76,1025.013672,1025.01251150408,1024.50708,1025.591064,1024.921265,1025.095337,3080,1579964172.7133,1579964319.26064,2020-01-25 19:58:39,3605.54978489876
"77",77,1025.550293,1025.55088058607,1024,1025.865723,1025.465332,1025.636169,3000,1579967777.06208,1579967928.11087,2020-01-25 20:58:48,3604.34878611565
"78",78,1025.79834,1025.7949147648,1024,1026.157227,1025.713867,1025.880615,3000,1579971383.00929,1579971534.07105,2020-01-25 21:58:54,3605.94720888138
"79",79,1026.140259,1026.13718325937,1025.626709,1026.552246,1026.033142,1026.24884,3000,1579974987.97151,1579975138.12177,2020-01-25 22:58:58,3604.96221995354
"80",80,1026.185059,1026.18243542297,1025.720947,1027.473145,1026.1026,1026.263916,3000,1579978593.02015,1579978743.46848,2020-01-25 23:59:03,3605.04864215851
"81",81,1026.35376,1026.34654288421,1025.979492,1026.70752,1026.260132,1026.429199,3080,1579982198.45761,1579982345.10863,2020-01-26 00:59:05,3605.43745493889
"82",82,1024.865234,1024.85949771768,1024.296387,1025.354004,1024.74762,1024.971924,3000,1579985803.41122,1579985953.57009,2020-01-26 01:59:13,3604.95361089706
"83",83,1025.230835,1025.21076717919,1024.32666,1026.215332,1024.832031,1025.615479,3000,1579989407.96737,1579989558.13056,2020-01-26 02:59:18,3604.55614709854
"84",84,1026.119141,1026.12260773409,1025.746094,1026.537354,1026.051514,1026.193115,3000,1579993012.85186,1579993164.38016,2020-01-26 03:59:24,3604.8844909668
"85",85,1026.5355225,1026.53423872435,1026.102051,1026.97876,1026.455566,1026.61499,3000,1579996618.0733,1579996768.43088,2020-01-26 04:59:28,3605.22144293785
"86",86,1027.189453,1027.18412938246,1026.736572,1027.520508,1027.104126,1027.271851,3080,1580000223.32065,1580000377.38047,2020-01-26 05:59:37,3605.24735307693
"87",87,1027.743896,1027.76454160087,1027.331055,1028.282959,1027.657715,1027.873535,3000,1580003828.28287,1580003978.53249,2020-01-26 06:59:38,3604.96221995354
"88",88,1028.046143,1028.03826357923,1027.555908,1028.467285,1027.966064,1028.114258,3000,1580007433.02912,1580007583.58113,2020-01-26 07:59:43,3604.74625015259
"89",89,1028.079102,1028.09738653246,1027.756104,1028.842285,1028.004883,1028.164062,3000,1580011038.29378,1580011188.43967,2020-01-26 08:59:48,3605.26465296745
"90",90,1028.218018,1028.22132920274,1027.82251,1028.561279,1028.12085,1028.323486,3000,1580014643.54113,1580014794.49056,2020-01-26 09:59:54,3605.24735307693
