"","group","median_BaromP","mean_BaromP","min_BaromP","max_BaromP","first_Qu_BaromP","third_Qu_BaromP","count","first_time","median_time","median_time_UTC","IBI_sec"
"47",47,1012.7038575,1012.74604910714,1011.160889,1015.509766,1012.457703,1013.002991,3080,1579585625.3779,1579585771.73086,2020-01-21 10:49:31,3602.62942314148
"48",48,1012.725098,1012.78485343133,1011.914062,1014.118896,1012.548279,1013.019043,3000,1579589228.94049,1579589379.28943,2020-01-21 11:49:39,3603.5625910759
"49",49,1012.498169,1012.44058878767,1010.787842,1013.47168,1012.158447,1012.76605225,3000,1579592831.70816,1579592982.06146,2020-01-21 12:49:42,3602.76766395569
"50",50,1012.395752,1012.41828621767,1010.62793,1013.846924,1012.04125975,1012.812378,3000,1579596434.76095,1579596585.23087,2020-01-21 13:49:45,3603.05279588699
"51",51,1012.685181,1012.68888427933,1011.269775,1014.635498,1012.49035675,1012.87200925,3000,1579600037.92608,1579600188.18,2020-01-21 14:49:48,3603.16512799263
"52",52,1011.148682,1011.13407975867,1009.910645,1012.071289,1010.86425775,1011.43157925,3000,1579603641.09121,1579603791.44016,2020-01-21 15:49:51,3603.16512703896
"53",53,1012.7403565,1012.74265161633,1011.813477,1013.566162,1012.567444,1012.915283,3000,1579607243.73793,1579607394.50159,2020-01-21 16:49:54,3602.64672398567
"54",54,1011.83667,1011.81749714967,1010.94873,1012.74585,1011.58239775,1012.05120825,3000,1579610846.91167,1579610997.26064,2020-01-21 17:49:57,3603.1737370491
"55",55,1012.432739,1012.43074821467,1011.289062,1013.553955,1012.217407,1012.652832,3000,1579614450.0941,1579614600.4387,2020-01-21 18:50:00,3603.18242692947
"56",56,1012.349976,1012.32513191867,1011.162354,1013.131836,1012.109558,1012.575256,3000,1579618053.3283,1579618203.6816,2020-01-21 19:50:03,3603.23420810699
"57",57,1013.937866,1013.93206559333,1013.44043,1014.506348,1013.805359,1014.04718,3000,1579621656.30337,1579621806.64802,2020-01-21 20:50:06,3602.97506594658
"58",58,1014.253296,1014.23785042633,1013.725342,1014.628906,1014.146423,1014.333008,3000,1579625259.56353,1579625409.90818,2020-01-21 21:50:09,3603.26015806198
"59",59,1014.474243,1014.46205664567,1013.781982,1014.890869,1014.330505,1014.593567,3000,1579628862.63358,1579629012.97823,2020-01-21 22:50:12,3603.07005596161
"60",60,1014.544556,1014.53984895333,1014.138916,1014.911865,1014.456787,1014.625244,3000,1579632465.67777,1579632616.03103,2020-01-21 23:50:16,3603.04418706894
"61",61,1014.152466,1014.1429219776,1013.665283,1014.733398,1014.03552275,1014.260803,3080,1579636068.09983,1579636222.44911,2020-01-22 00:50:22,3602.42206192017
"62",62,1013.524414,1013.5163343,1013.102051,1013.866699,1013.427673,1013.60083,3000,1579639671.48958,1579639822.05024,2020-01-22 01:50:22,3603.38974809647
"63",63,1012.960571,1012.95659464933,1012.407227,1014.160889,1012.85791,1013.053711,3000,1579643274.44735,1579643424.80065,2020-01-22 02:50:24,3602.95776581764
"64",64,1012.735474,1012.74125667857,1012.088135,1013.226074,1012.637451,1012.851013,3080,1579646877.51744,1579647023.8704,2020-01-22 03:50:23,3603.0700969696
"65",65,1012.592041,1012.594871497,1012.222168,1012.987061,1012.51355,1012.675415,3000,1579650480.68257,1579650630.93215,2020-01-22 04:50:30,3603.16512703896
"66",66,1011.468262,1011.46230004589,1010.206299,1012.457275,1011.095642,1011.875,3160,1579654083.95138,1579654242.30095,2020-01-22 05:50:42,3603.26880812645
"67",67,1011.567017,1011.51483023033,1010.352051,1012.349365,1011.323669,1011.774902,3000,1579657686.60671,1579657837.46976,2020-01-22 06:50:37,3602.65533399582
"68",68,1012.6380615,1012.61104062305,1010.963135,1013.29834,1012.520264,1012.771729,3080,1579661290.16926,1579661436.33216,2020-01-22 07:50:36,3603.56254982948
"69",69,1011.823608,1011.79957666,1010.586182,1012.677246,1011.576721,1012.06848125,3000,1579664893.04065,1579665043.60127,2020-01-22 08:50:43,3602.8713850975
"70",70,1012.368164,1012.334979006,1010.956055,1013.44751,1012.094177,1012.61969,3000,1579668495.49727,1579668645.85057,2020-01-22 09:50:45,3602.45662212372
"71",71,1012.360352,1012.28230660348,1010.783936,1013.154541,1012.104309,1012.524231,3160,1579672099.06847,1579672257.42241,2020-01-22 10:50:57,3603.57119989395
"72",72,1013.718628,1013.732427253,1012.863281,1014.440186,1013.550537,1013.92926,3000,1579675701.62016,1579675851.96912,2020-01-22 11:50:51,3602.55169296265
"73",73,1012.27771,1012.29957990367,1010.158936,1014.067627,1011.830322,1012.784851,3000,1579679305.38142,1579679455.7304,2020-01-22 12:50:55,3603.76126194
"74",74,1011.154663,1011.11547200733,1009.469971,1013.293945,1010.824951,1011.42254625,3000,1579682908.24416,1579683058.58881,2020-01-22 13:50:58,3602.86273503304
"75",75,1011.2593995,1011.055918775,1009.219971,1012.146729,1010.681213,1011.523743,3000,1579686511.40929,1579686661.76255,2020-01-22 14:51:01,3603.16512703896
"76",76,1011.17981,1011.185174554,1010.604004,1011.653564,1011.066162,1011.307678,3000,1579690113.64994,1579690264.91902,2020-01-22 15:51:04,3602.24065113068
"77",77,1010.180298,1010.15358350567,1008.520508,1011.50708,1009.789734,1010.541565,3000,1579693716.83232,1579693868.2483,2020-01-22 16:51:08,3603.18238687515
"78",78,1009.427368,1009.38765437267,1008.150391,1010.407715,1009.139343,1009.65362525,3000,1579697320.78369,1579697471.24063,2020-01-22 17:51:11,3603.9513630867
"79",79,1010.628784,1010.50579353233,1009.505127,1011.154785,1010.254578,1010.731445,3000,1579700923.74145,1579701074.09039,2020-01-22 18:51:14,3602.95776581764
"80",80,1010.861328,1010.85719987233,1010.500977,1011.214111,1010.782959,1010.92785625,3000,1579704527.00161,1579704677.35054,2020-01-22 19:51:17,3603.26015806198
"81",81,1011.3238525,1011.320833578,1010.919678,1011.661377,1011.233337,1011.411133,3000,1579708130.27042,1579708280.61935,2020-01-22 20:51:20,3603.26880812645
"82",82,1011.8221435,1011.82269637633,1011.39502,1012.181152,1011.741699,1011.908691,3000,1579711733.02078,1579711883.36976,2020-01-22 21:51:23,3602.75036382675
"83",83,1012.1447755,1012.140161865,1011.672852,1012.587402,1012.04187,1012.23699925,3000,1579715336.28094,1579715486.62992,2020-01-22 22:51:26,3603.26015806198
"84",84,1012.3809815,1012.37696964767,1012.06958,1012.721191,1012.300293,1012.45202625,3000,1579718939.24736,1579719089.60066,2020-01-22 23:51:29,3602.96641612053
"85",85,1012.069458,1012.069583906,1011.75,1012.491211,1011.987732,1012.151367,3000,1579722542.72353,1579722693.06818,2020-01-23 00:51:33,3603.4761698246
"86",86,1012.056152,1012.047931641,1011.700195,1012.385498,1011.975342,1012.124023,3000,1579726145.56896,1579726295.81856,2020-01-23 01:51:35,3602.84543418884
"87",87,1011.962891,1011.95561385667,1011.568115,1012.479736,1011.881104,1012.027588,3000,1579729748.73409,1579729899.07874,2020-01-23 02:51:39,3603.16512799263
"88",88,1010.971436,1010.950736425,1009.804932,1011.882568,1010.680176,1011.255249,3000,1579733351.47584,1579733501.8291,2020-01-23 03:51:41,3602.7417538166
"89",89,1011.942505,1011.89059171767,1010.717285,1012.565674,1011.666626,1012.167786,3000,1579736954.52864,1579737104.88194,2020-01-23 04:51:44,3603.05279612541
"90",90,1012.642822,1012.62313224467,1011.830078,1013.227539,1012.438171,1012.819153,3000,1579740557.70242,1579740707.95199,2020-01-23 05:51:47,3603.1737780571
"91",91,1013.506226,1013.42779304833,1011.822266,1014.374512,1013.190613,1013.72375525,3000,1579744160.66879,1579744311.12145,2020-01-23 06:51:51,3602.96637487411
"92",92,1014.726562,1014.701570392,1013.224121,1015.735352,1014.491394,1014.951416,3000,1579747763.64386,1579747913.98847,2020-01-23 07:51:53,3602.97506594658
"93",93,1013.989014,1014.12835577133,1013.989014,1016.239014,1013.989014,1013.989014,3000,1579751366.90402,1579751517.36961,2020-01-23 08:51:57,3603.26015806198
"94",94,1016.608398,1016.60933545,1016.10498,1017.493896,1016.522583,1016.694214,3000,1579754969.25696,1579755120.71184,2020-01-23 09:52:00,3602.35294103622
"95",95,1017.382446,1017.38123771688,1017.004883,1017.696533,1017.275879,1017.486145,3080,1579758573.13055,1579758719.69087,2020-01-23 10:51:59,3603.87359309196
"96",96,1017.207642,1017.194311198,1016.575195,1017.761475,1017.114136,1017.29126,3000,1579762176.20065,1579762326.54097,2020-01-23 11:52:06,3603.0700969696
"97",97,1018.023804,1018.01365226233,1017.484131,1018.482666,1017.883728,1018.140198,3000,1579765779.14111,1579765929.80113,2020-01-23 12:52:09,3602.94046497345
"98",98,1017.835938,1017.831549478,1017.517334,1018.158203,1017.756775,1017.904602,3000,1579769382.21986,1579769532.56879,2020-01-23 13:52:12,3603.07874703407
"99",99,1017.679932,1017.67472923019,1017.246338,1018.033691,1017.599365,1017.751709,3080,1579772985.17758,1579773131.53054,2020-01-23 14:52:11,3602.95772480965
"100",100,1017.93042,1017.9300352487,1017.633301,1018.274658,1017.85498,1018.009338,3080,1579776588.72288,1579776743.07215,2020-01-23 15:52:23,3603.54529118538
"101",101,1017.859741,1017.87087544903,1016.950195,1019.151611,1017.656982,1018.07196025,3080,1579780191.49054,1579780345.93921,2020-01-23 16:52:25,3602.76766395569
"102",102,1018.22522,1018.16075406667,1017.061279,1019.137939,1017.998657,1018.366699,3000,1579783794.36192,1579783944.71088,2020-01-23 17:52:24,3602.87138485909
"103",103,1018.199219,1018.15330648259,1017.277832,1018.85791,1017.924255,1018.416626,3160,1579787396.92223,1579787548.1827,2020-01-23 18:52:28,3602.56030321121
"104",104,1019.539062,1019.53944329033,1019.076416,1020.160889,1019.457031,1019.618652,3000,1579791000.68353,1579791151.02818,2020-01-23 19:52:31,3603.76130199432
"105",105,1020.518555,1020.52008943669,1020.177979,1020.833496,1020.434265,1020.60675025,3080,1579794603.64129,1579794757.99057,2020-01-23 20:52:37,3602.95776486397
"106",106,1021.100342,1021.093985444,1020.767334,1021.423096,1021.017578,1021.167969,3000,1579798206.79777,1579798357.15103,2020-01-23 21:52:37,3603.15647792816
"107",107,1021.626099,1021.62950837467,1021.219482,1022.046143,1021.530762,1021.738525,3000,1579801809.7728,1579801960.12177,2020-01-23 22:52:40,3602.975025177
"108",108,1021.96875,1021.96718547267,1021.606934,1022.339111,1021.876953,1022.056641,3000,1579805412.93793,1579805563.29118,2020-01-23 23:52:43,3603.16512799263
"109",109,1021.736206,1021.7335533462,1021.392578,1022.086426,1021.657471,1021.811523,3160,1579809016.29311,1579809166.64209,2020-01-24 00:52:46,3603.35518789291
"110",110,1021.770264,1021.77081019146,1021.486328,1022.150635,1021.690857,1021.846741,3160,1579812619.13855,1579812761.49121,2020-01-24 01:52:41,3602.84543514252
"111",111,1021.364502,1021.35934009067,1021.016846,1021.643066,1021.284119,1021.432373,3000,1579816222.20865,1579816372.5619,2020-01-24 02:52:52,3603.0700969696
"112",112,1021.234619,1021.05656112533,1019.99292,1021.910889,1020.93627925,1021.321838,3000,1579819825.26144,1579819975.6104,2020-01-24 03:52:55,3603.05279588699
"113",113,1020.793579,1020.768388185,1020.068604,1021.151367,1020.678162,1020.886475,3000,1579823428.21921,1579823578.46879,2020-01-24 04:52:58,3602.95776605606
"114",114,1021.308838,1021.27448144433,1020.508545,1021.832275,1021.128113,1021.447571,3000,1579827031.28065,1579827181.74192,2020-01-24 05:53:01,3603.06144690514
"115",115,1022.037476,1022.00291756033,1021.22876,1022.611816,1021.851257,1022.168945,3000,1579830634.43713,1579830784.79904,2020-01-24 06:53:04,3603.15647697449
"116",116,1023.310059,1023.30737922667,1022.99292,1023.61377,1023.244324,1023.376465,3000,1579834237.42946,1579834387.78272,2020-01-24 07:53:07,3602.99232602119
"117",117,1023.4262695,1023.40143172467,1022.715332,1023.846924,1023.286743,1023.531555,3000,1579837840.4563,1579837990.71025,2020-01-24 08:53:10,3603.02684617043
"118",118,1024.19165,1024.18277205167,1023.532471,1025.04248,1024.057129,1024.300537,3000,1579841443.43137,1579841593.78032,2020-01-24 09:53:13,3602.97506594658
"119",119,1024.53125,1024.51343423933,1024.022705,1024.845215,1024.435791,1024.607727,3000,1579845046.48417,1579845196.82881,2020-01-24 10:53:16,3603.05279588699
"120",120,1024.7872315,1024.77136231266,1024.186279,1025.151367,1024.683533,1024.875122,3080,1579848649.13954,1579848795.4925,2020-01-24 11:53:15,3602.65537405014
"121",121,1024.922363,1024.88835717833,1024.10498,1025.404053,1024.748901,1025.065918,3000,1579852253.20319,1579852403.55217,2020-01-24 12:53:23,3604.06365394592
"122",122,1024.715576,1024.707070398,1023.999512,1025.260986,1024.590088,1024.839355,3000,1579855855.55617,1579856005.90943,2020-01-24 13:53:25,3602.35298109055
"123",123,1024.503174,1024.50647233367,1024,1024.84082,1024.44183375,1024.569336,3000,1579859459.41247,1579859609.76144,2020-01-24 14:53:29,3603.85629200935
"124",124,1024.866455,1024.86097997867,1024,1025.254883,1024.79248,1024.935547,3000,1579863062.49982,1579863212.8488,2020-01-24 15:53:32,3603.08735704422
"125",125,1024.845459,1024.84487636389,1024,1025.120605,1024.762207,1024.93145725,3240,1579866665.56992,1579866819.91919,2020-01-24 16:53:39,3603.0700969696
"126",126,1024.550049,1024.5484120526,1024.06665,1024.880859,1024.480957,1024.620361,3080,1579870268.11296,1579870415.17008,2020-01-24 17:53:35,3602.5430419445
"127",127,1024.81958,1024.81884048933,1024,1025.366211,1024.756348,1024.885254,3000,1579873871.77054,1579874022.24048,2020-01-24 18:53:42,3603.65758109093
