"","group","median_BaromP","mean_BaromP","min_BaromP","max_BaromP","first_Qu_BaromP","third_Qu_BaromP","count","first_time","median_time","median_time_UTC","IBI_sec"
"43",43,1024.650757,1024.62930154706,1024.243896,1024.862061,1024.541504,1024.723389,680,1581362454.81311,1581362484.95809,2020-02-11 00:21:24,162762.661442995
"44",44,1024.579956,1024.57965982833,1024.334717,1024.828369,1024.518005,1024.63812225,600,1581364291.8672,1581364322.12016,2020-02-11 00:52:02,1837.05408811569
"45",45,1024.2806395,1024.28736532,1024.088623,1024.560791,1024.22174075,1024.346863,600,1581366378.83327,1581366408.87889,2020-02-11 01:26:48,2086.96606898308
"46",46,1022.3460695,1022.31513957833,1021.682129,1022.692383,1022.2146605,1022.45050025,600,1581369981.22946,1581370011.18001,2020-02-11 02:26:51,3602.39619088173
"47",47,1022.2895505,1022.26575438833,1021.702148,1022.811279,1022.1100465,1022.435608,600,1581372923.02847,1581372924.98112,2020-02-11 03:15:24,2941.79901099205
"48",48,1022.3778075,1022.31171711,1021.624023,1022.910156,1022.13873275,1022.502991,600,1581377186.22912,1581377216.27903,2020-02-11 04:26:56,4263.20065402985
"49",49,1022.0603025,1022.00412231833,1021.154053,1022.738037,1021.815796,1022.213623,600,1581380788.63392,1581380818.58015,2020-02-11 05:26:58,3602.40480113029
"50",50,1021.553589,1021.50242433667,1020.80957,1022.08374,1021.34851075,1021.69445825,600,1581384392.57664,1581384422.63087,2020-02-11 06:27:02,3603.94271302223
"51",51,1020.277588,1020.20811727,1019.135986,1020.877197,1019.979797,1020.42077625,600,1581387994.98144,1581388025.03135,2020-02-11 07:27:05,3602.40480184555
"52",53,1007.701782,1007.69583250667,1007.261963,1008.265869,1007.58038375,1007.805237,600,1581445490.46624,1581445520.52047,2020-02-11 23:25:20,57495.4848020077
"53",54,1006.276123,1006.14164614808,1005.035645,1007.124756,1005.79711875,1006.49206525,520,1581449092.87104,1581449118.82129,2020-02-12 00:25:18,3602.40480208397
"54",55,1015.096924,1015.09944539167,1014.852539,1015.326172,1015.020203,1015.17248525,600,1581473603.84258,1581473633.89249,2020-02-12 07:13:53,24510.9715368748
"55",56,1015.42981,1015.40077331,1014.839355,1016.023438,1015.19873075,1015.59552025,400,1581477206.23873,1581477226.18847,2020-02-12 08:13:46,3602.39615106583
"56",57,1015.7028805,1015.67436115,1015.41626,1015.840332,1015.63128625,1015.76123025,120,1581501054.77278,1581501060.72145,2020-02-12 14:51:00,23848.5340521336
"57",58,1016.781372,1016.77212322167,1016.503174,1017.021973,1016.710693,1016.850464,600,1581510739.99681,1581510770.05105,2020-02-12 17:32:50,9685.22403097153
"58",59,1016.885254,1016.87762331333,1016.620117,1017.092285,1016.811951,1016.946655,600,1581514342.40161,1581514372.45152,2020-02-12 18:32:52,3602.40480184555
"59",61,1017.9508055,1017.957438555,1017.749023,1018.16333,1017.897827,1018.020813,600,1581536474.15902,1581536504.20897,2020-02-13 00:41:44,22131.7574050426
"60",62,1017.869385,1017.87392779667,1017.715088,1018.053223,1017.833252,1017.9151,600,1581540076.56382,1581540106.60944,2020-02-13 01:41:46,3602.40480208397
"61",63,1017.879761,1017.77238798625,1017.105469,1018.249512,1017.66668725,1017.97454825,800,1581543022.85567,1581543024.80832,2020-02-13 02:30:24,2946.29184389114
"62",64,1009.7008055,1009.69339112333,1009.130127,1010.213623,1009.571045,1009.82074,600,1581993134.04096,1581993164.09086,2020-02-18 07:32:44,450111.185289145
"63",65,1010.0600585,1010.05625938462,1008.575684,1011.091309,1009.85681175,1010.257263,520,1581996736.34208,1581996762.39168,2020-02-18 08:32:42,3602.3011200428
"64",66,1001.234253,1001.23388631667,1001.180176,1001.280762,1001.221191,1001.247314,600,1582352004.00961,1582352034.25823,2020-02-22 11:13:54,355267.667537928
"65",67,1000.865234,1000.86544679,1000.671875,1000.946045,1000.851807,1000.880371,600,1582355607.05376,1582355637.09936,2020-02-22 12:13:57,3603.04414701462
