"","group","median_BaromP","mean_BaromP","min_BaromP","max_BaromP","first_Qu_BaromP","third_Qu_BaromP","count","first_time","median_time","median_time_UTC","IBI_sec"
"69",69,1010.250244,1010.22221800533,1008.747314,1011.431396,1009.988342,1010.530884,3000,1582329742.91137,1582329893.26032,2020-02-22 05:04:53,3602.74175405502
"70",70,1010.01355,1010.015240558,1008.782959,1011.163086,1009.78418,1010.256714,3000,1582333346.05055,1582333496.39952,2020-02-22 06:04:56,3603.13917684555
"71",71,1011.0859375,1011.05844221867,1009.862549,1011.824463,1010.854431,1011.294495,3000,1582336949.20702,1582337099.56032,2020-02-22 07:04:59,3603.15647697449
"72",72,1011.186279,1011.12450283767,1009.429932,1012.02002,1010.911804,1011.411438,3000,1582340552.07841,1582340702.43167,2020-02-22 08:05:02,3602.8713850975
"73",73,1010.443237,1010.42786914,1008.94458,1011.550049,1010.138855,1010.737305,3000,1582344155.32127,1582344305.67024,2020-02-22 09:05:05,3603.24285793304
"74",74,1010.021484,1010.003763676,1008.185547,1011.328613,1009.66955575,1010.40509,3000,1582347757.93343,1582347908.41199,2020-02-22 10:05:08,3602.61216306686
"75",75,1009.440674,1009.404965654,1008.207275,1010.51123,1009.092285,1009.740906,3000,1582351361.09856,1582351511.45185,2020-02-22 11:05:11,3603.16512703896
"76",76,1008.328003,1008.32538695533,1007.116455,1009.405762,1008.05828875,1008.580383,3000,1582354963.77119,1582355114.12016,2020-02-22 12:05:14,3602.67263388634
"77",77,1009.55249,1009.55395047273,1008.862305,1010.186035,1009.423035,1009.685791,3080,1582358567.42881,1582358721.78241,2020-02-22 13:05:21,3603.65762114525
"78",78,1005.467529,1005.45024834026,1004.161865,1006.791504,1005.195557,1005.739868,3080,1582362170.17921,1582362324.23903,2020-02-22 14:05:24,3602.75040388107
"79",79,1005.4665525,1005.60144483133,1003.864258,1007.574463,1004.90582275,1006.04834,3000,1582365773.43937,1582365923.6112,2020-02-22 15:05:23,3603.26015806198
"80",80,1004.578369,1004.60084275487,1003.141602,1005.944092,1004.206421,1005.009338,3080,1582369375.7664,1582369530.12,2020-02-22 16:05:30,3602.32703089714
"81",81,1004.760254,1004.727499677,1003.366211,1005.701416,1004.51464875,1004.971802,3000,1582372979.13889,1582373129.69086,2020-02-22 17:05:29,3603.37248897552
"82",82,1005.216553,1005.17394163799,1004.219727,1006.05835,1004.941589,1005.407959,3080,1582376582.07071,1582376728.41936,2020-02-22 18:05:28,3602.9318151474
